2013-02-12,126.44
2013-02-13,126.56
2013-02-14,126.75
2013-02-15,126.58
2013-02-19,127.46
2013-02-20,125.86
2013-02-21,125.31
2013-02-22,126.36
2013-02-25,123.95
2013-02-26,124.82
2013-02-27,126.38
2013-02-28,126.22
2013-03-01,126.56
2013-03-04,127.28
2013-03-05,128.37
2013-03-06,128.6
2013-03-07,128.84
2013-03-08,129.34
2013-03-11,129.8
2013-03-12,129.52
2013-03-13,129.71
2013-03-14,130.41
2013-03-15,130.21
2013-03-18,129.5
2013-03-19,129.21
2013-03-20,130.08
2013-03-21,129.04
2013-03-22,129.96
2013-03-25,129.61
2013-03-26,130.58
2013-03-27,130.5
2013-03-28,130.8
2013-04-01,130.44
2013-04-02,131.08
2013-04-03,129.76
2013-04-04,130.27
2013-04-05,129.76
2013-04-08,130.56
2013-04-09,131.04
2013-04-10,132.66
2013-04-11,133.09
2013-04-12,132.8
2013-04-15,129.76
2013-04-16,131.58
2013-04-17,129.65
2013-04-18,128.58
2013-04-19,129.94
2013-04-22,130.54
2013-04-23,131.91
2013-04-24,131.95
2013-04-25,132.57
2013-04-26,132.25
2013-04-29,133.13
2013-04-30,133.52
2013-05-01,132.33
2013-05-02,133.51
2013-05-03,134.8
2013-05-06,135.2
2013-05-07,135.89
2013-05-08,136.6
2013-05-09,136.21
2013-05-10,136.68
2013-05-13,136.66
2013-05-14,138.1
2013-05-15,138.89
2013-05-16,138.24
2013-05-17,139.55
2013-05-20,139.55
2013-05-21,139.74
2013-05-22,138.81
2013-05-23,138.31
2013-05-24,138.14
2013-05-28,139.13
2013-05-29,138.06
2013-05-30,138.66
2013-05-31,136.64
2013-06-03,137.34
2013-06-04,136.94
2013-06-05,134.85
2013-06-06,135.88
2013-06-07,137.79
2013-06-10,137.74
2013-06-11,136.33
2013-06-12,135.25
2013-06-13,137.22
2013-06-14,136.38
2013-06-17,137.47
2013-06-18,138.54
2013-06-19,136.69
2013-06-20,133.22
2013-06-21,133.64
2013-06-24,131.94
2013-06-25,133.26
2013-06-26,134.54
2013-06-27,135.4
2013-06-28,134.59
2013-07-01,135.58
2013-07-02,135.36
2013-07-03,135.5
2013-07-05,137.03
2013-07-08,137.74
2013-07-09,138.78
2013-07-10,138.82
2013-07-11,140.79
2013-07-12,140.83
2013-07-15,141.35
2013-07-16,140.81
2013-07-17,141.16
2013-07-18,141.94
2013-07-19,142.2
2013-07-22,142.46
2013-07-23,142.16
2013-07-24,141.64
2013-07-25,141.89
2013-07-26,142.07
2013-07-29,141.66
2013-07-30,141.67
2013-07-31,141.69
2013-08-01,143.44
2013-08-02,143.66
2013-08-05,143.57
2013-08-06,142.71
2013-08-07,142.2
2013-08-08,142.71
2013-08-09,142.3
2013-08-12,142.1
2013-08-13,142.68
2013-08-14,141.85
2013-08-15,139.79
2013-08-16,139.4
2013-08-19,138.5
2013-08-20,139.07
2013-08-21,138.33
2013-08-22,139.54
2013-08-23,140
2013-08-26,139.56
2013-08-27,137.27
2013-08-28,137.74
2013-08-29,137.95
2013-08-30,137.34
2013-09-03,138.15
2013-09-04,139.32
2013-09-05,139.28
2013-09-06,139.52
2013-09-09,140.9
2013-09-10,141.93
2013-09-11,142.39
2013-09-12,142.03
2013-09-13,142.33
2013-09-16,143.22
2013-09-17,143.78
2013-09-18,145.51
2013-09-19,145.27
2013-09-20,144.14
2013-09-23,143.61
2013-09-24,143.32
2013-09-25,142.84
2013-09-26,143.42
2013-09-27,142.8
2013-09-30,141.98
2013-10-01,143.11
2013-10-02,142.92
2013-10-03,141.63
2013-10-04,142.67
2013-10-07,141.47
2013-10-08,139.81
2013-10-09,139.81
2013-10-10,142.98
2013-10-11,143.8
2013-10-14,144.42
2013-10-15,143.39
2013-10-16,145.33
2013-10-17,146.31
2013-10-18,147.3
2013-10-21,147.37
2013-10-22,148.16
2013-10-23,147.47
